num__ESCS,num__PV1READ,num__PV1MATH,num__PV1SCIE,cat__ST004D01T_1.0,cat__ST004D01T_2.0
0.22437107517454447,-2.2223459019458067,-1.4973197338245625,-1.1252110798990296,0.0,1.0
0.8983913485502161,1.276155548005851,0.8991634078312859,1.4754778258351617,0.0,1.0
0.5909948360806747,0.3099956682100705,0.048343248857506606,0.038376155590906326,0.0,1.0
0.7749716931254681,-0.8511845437190748,-1.2821792743527114,-0.6019837603387233,0.0,1.0
0.6813429890101419,-0.4649069169588516,-0.3632677926630719,-0.8426582074611213,0.0,1.0
-0.4652539822203481,-0.12285411448627181,0.5097372825170995,-0.40929934952315333,0.0,1.0
-2.4413870857453377,-0.20431656963321318,-0.11886212457853365,-0.7257934901449894,1.0,0.0
-1.3438210552116043,0.6756313902015881,0.7408962758726967,0.5231281059558686,1.0,0.0
-1.2848597974117066,-1.0801452821004534,-1.2677274434695074,-0.8685829469421514,0.0,1.0
0.9232171413080676,0.18652785021743168,-0.9232938145811396,-0.13845378385432822,1.0,0.0
-0.1814419728707658,0.6422298655382439,0.07261710239795434,0.7376992275617763,1.0,0.0
0.9168333660274772,0.6154775916145543,1.2689756167348432,0.8317843039102677,1.0,0.0
-2.058892550183295,-0.930710678595677,-1.605040608079771,-1.4950528378915124,1.0,0.0
-0.42641934926342306,0.13561724084541127,-0.7449407467181663,0.3792274471602854,1.0,0.0
-0.2851783211803601,0.4791588178654686,0.5322134447941046,1.0369002870831778,1.0,0.0
-0.7709658873241781,-1.4136216471492218,-1.8785507972897613,-0.9484505905786964,1.0,0.0
1.1321971182018402,0.18274654553856268,-0.20201789922268096,0.39429812426387695,1.0,0.0
-0.3296874210533654,0.6788464125372446,0.7826348506820056,0.8600703476379433,1.0,0.0
,0.11010713464231599,0.0067553185674804235,0.3590968323853103,1.0,0.0
-0.40584940669263175,0.9286499945833074,-0.6630303001000905,0.2851721351510373,1.0,0.0
-0.375615137655391,0.1260361089417069,0.4786342107691619,-0.2946371933110352,0.0,1.0
0.2201152249874842,0.4086566661355396,0.7626292585212394,0.47933484148236444,0.0,1.0
-1.4362971332346017,-0.7072757598537083,-0.9875788524431189,-0.4955067974185491,0.0,1.0
-1.5186655670633307,0.808789943132102,0.12036137204267348,0.9964108642656946,1.0,0.0
-1.9099377936361852,-0.7687539284369647,-0.2363246777473679,-0.5131669720363196,0.0,1.0
0.942723121332094,1.4682531325613466,1.2070105044698194,1.7255280398192412,1.0,0.0
-0.22169522255671095,-1.9581112537340113,-0.8394752040521473,-1.5954876399452695,0.0,1.0
-0.022113581492696623,-0.4454889127383791,-0.07860990902614935,-0.1582669123440402,0.0,1.0
0.5233445508155291,-0.1841678785182728,0.7433768889568881,-0.8275577660182865,0.0,1.0
-0.35717312017812974,0.9547811846466999,0.6703946408483109,1.4058491148983576,0.0,1.0
-1.9302417455702854,-0.635978986126046,-1.299935241692186,-0.9019884570196978,0.0,1.0
-2.0078223479385717,-0.10775629652933826,-0.8024066093406078,-0.09794451814401636,1.0,0.0
0.6703487093602363,1.7497867929996587,0.551084181576273,1.1667025705237895,0.0,1.0
-1.0838595396186723,-1.3940027040327703,-0.5294588263359408,-0.5371371865736975,0.0,1.0
-1.4009203785546631,-0.09452173015329626,0.6017710408309844,-0.015536984225364796,1.0,0.0
0.9628497461750665,-0.06322093031154624,0.2977201860783798,-0.6782102331411548,1.0,0.0
0.731437892253664,-0.26382188360140685,-0.15956627368876672,-0.45852956663179123,0.0,1.0
-0.4662292812215494,-1.5605993159713512,-0.46610778449351536,-0.6085219935258639,0.0,1.0
-1.46812734609199,-0.6060847585561463,-0.5252407797960201,-0.6523648652314404,0.0,1.0
-0.5300670340274536,-1.1658091868905824,-1.978679187773113,-0.8436602735489835,1.0,0.0
0.10901980239609821,0.4104742497855275,0.9782618234227489,0.6824665353723792,1.0,0.0
0.7548450682824954,0.330317897462447,0.5026569901108044,-0.49564569766835187,1.0,0.0
0.37970960700224465,-0.5299015162217326,-0.5413999152310964,0.030994599458535256,0.0,1.0
-0.16548253466928972,-0.018274552715616652,0.4314724332656692,0.21099940175640258,0.0,1.0
0.9309308697721144,0.6469701967661017,0.7336352100432619,0.4556920346766644,1.0,0.0
1.137339603844538,1.6114860310493309,2.028696013414291,1.510183045393005,0.0,1.0
0.5783159490650576,0.5269183400050979,0.04024861668804024,-0.7328674814385122,1.0,0.0
-0.46596329058485814,0.8258606157040983,1.0525797862689674,1.0456410813743335,0.0,1.0
0.41508636168218327,0.5642838410709277,0.3829749410245352,0.8188467377857891,0.0,1.0
0.5270684197292068,-0.29907752625946193,-0.10568575062525797,-0.4834224756857157,1.0,0.0
0.5581006606765213,-0.6107428875083762,0.11048913454566896,-0.032671322183167976,0.0,1.0
